record_id,source,source_type,published_at,week_start,language,engagement,trend_tag,text_clean
mock_1353,tiktok,social,2026-03-11T04:03:43.118395+00:00,2026-03-09,en,314,fox_eye_siren_eye,winged liner lift ideas #27 fox eye trend is growing. look from tiktok with seasonal beauty focus.
mock_1354,vogue,news,2026-03-10T04:03:43.118395+00:00,2026-03-09,en,354,strawberry_girl_blush,douyin blush ideas #27 douyin blush trend is growing. look from vogue with seasonal beauty focus.
mock_1355,instagram,social,2026-03-07T04:03:43.118395+00:00,2026-03-02,en,168,clean_girl_makeup,clean girl ideas #27 clean girl trend is growing. look from instagram with seasonal beauty focus.
mock_1356,business_of_fashion,news,2026-03-06T04:03:43.118395+00:00,2026-03-02,en,313,clean_girl_makeup,minimal makeup ideas #27 clean girl trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1357,business_of_fashion,news,2026-03-10T04:03:43.118395+00:00,2026-03-09,en,179,glass_skin,glass skin ideas #27 glowy base trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1358,vogue,news,2026-03-08T04:03:43.118395+00:00,2026-03-02,en,206,latte_makeup,soft brown eyes ideas #27 latte makeup trend is growing. look from vogue with seasonal beauty focus.
mock_1359,pinterest,social,2026-03-08T04:03:43.118395+00:00,2026-03-02,en,295,glass_skin,dewy skin ideas #27 dewy skin trend is growing. look from pinterest with seasonal beauty focus.
mock_1360,instagram,social,2026-03-08T04:03:43.118395+00:00,2026-03-02,en,95,graphic_editorial_liner,negative space liner ideas #27 floating liner trend is growing. look from instagram with seasonal beauty focus.
mock_1361,business_of_fashion,news,2026-03-07T04:03:43.118395+00:00,2026-03-02,en,277,cherry_cola_lips,90s lip combo ideas #27 cherry cola lips trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1362,instagram,social,2026-03-08T04:03:43.118395+00:00,2026-03-02,en,380,cherry_cola_lips,dark liner lips ideas #27 cherry cola lips trend is growing. look from instagram with seasonal beauty focus.
mock_1363,instagram,social,2026-03-11T04:03:43.118395+00:00,2026-03-09,en,378,fox_eye_siren_eye,winged liner lift ideas #27 fox eye trend is growing. look from instagram with seasonal beauty focus.
mock_1364,vogue,news,2026-03-07T04:03:43.118395+00:00,2026-03-02,en,31,euphoria_glitter_liner,rhinestone eyes ideas #27 glitter liner trend is growing. look from vogue with seasonal beauty focus.
mock_1365,vogue,news,2026-03-07T04:03:43.118395+00:00,2026-03-02,en,220,strawberry_girl_blush,strawberry girl ideas #27 douyin blush trend is growing. look from vogue with seasonal beauty focus.
mock_1366,tiktok,social,2026-03-10T04:03:43.118395+00:00,2026-03-09,en,378,fox_eye_siren_eye,winged liner lift ideas #27 siren eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_1367,tiktok,social,2026-03-11T04:03:43.118395+00:00,2026-03-09,en,383,glass_skin,dewy skin ideas #27 dewy skin trend is growing. look from tiktok with seasonal beauty focus.
mock_1368,business_of_fashion,news,2026-03-06T04:03:43.118395+00:00,2026-03-02,en,376,graphic_editorial_liner,floating liner ideas #27 floating liner trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1369,instagram,social,2026-03-11T04:03:43.118395+00:00,2026-03-09,en,396,fox_eye_siren_eye,winged liner lift ideas #27 fox eye trend is growing. look from instagram with seasonal beauty focus.
mock_1370,instagram,social,2026-03-08T04:03:43.118395+00:00,2026-03-02,en,367,strawberry_girl_blush,strawberry girl ideas #27 strawberry girl trend is growing. look from instagram with seasonal beauty focus.
mock_1371,vogue,news,2026-03-06T04:03:43.118395+00:00,2026-03-02,en,80,glass_skin,glowy base ideas #27 glowy base trend is growing. look from vogue with seasonal beauty focus.
mock_1372,instagram,social,2026-03-10T04:03:43.118395+00:00,2026-03-09,en,145,strawberry_girl_blush,strawberry girl ideas #27 strawberry girl trend is growing. look from instagram with seasonal beauty focus.
mock_1373,vogue,news,2026-03-07T04:03:43.118395+00:00,2026-03-02,en,354,euphoria_glitter_liner,rhinestone eyes ideas #27 glitter liner trend is growing. look from vogue with seasonal beauty focus.
mock_1374,vogue,news,2026-03-11T04:03:43.118395+00:00,2026-03-09,en,160,strawberry_girl_blush,douyin blush ideas #27 douyin blush trend is growing. look from vogue with seasonal beauty focus.
mock_1375,pinterest,social,2026-03-05T04:03:43.118395+00:00,2026-03-02,en,62,clean_girl_makeup,clean girl ideas #27 minimal makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_1376,pinterest,social,2026-03-09T04:03:43.118395+00:00,2026-03-09,en,160,graphic_editorial_liner,negative space liner ideas #27 negative space liner trend is growing. look from pinterest with seasonal beauty focus.
mock_1377,vogue,news,2026-03-08T04:03:43.118395+00:00,2026-03-02,en,172,strawberry_girl_blush,douyin blush ideas #27 strawberry girl trend is growing. look from vogue with seasonal beauty focus.
mock_1378,pinterest,social,2026-03-10T04:03:43.118395+00:00,2026-03-09,en,227,euphoria_glitter_liner,rhinestone eyes ideas #27 euphoria makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_1379,pinterest,social,2026-03-09T04:03:43.118395+00:00,2026-03-09,en,126,clean_girl_makeup,no makeup makeup ideas #27 clean girl trend is growing. look from pinterest with seasonal beauty focus.
mock_1380,pinterest,social,2026-03-09T04:03:43.118395+00:00,2026-03-09,en,180,graphic_editorial_liner,graphic liner ideas #27 graphic liner trend is growing. look from pinterest with seasonal beauty focus.
mock_1381,instagram,social,2026-03-05T04:03:43.118395+00:00,2026-03-02,en,37,cherry_cola_lips,cherry cola lips ideas #27 cherry cola lips trend is growing. look from instagram with seasonal beauty focus.
mock_1382,tiktok,social,2026-03-09T04:03:43.118395+00:00,2026-03-09,en,236,euphoria_glitter_liner,rhinestone eyes ideas #27 euphoria makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_1383,pinterest,social,2026-03-09T04:03:43.118395+00:00,2026-03-09,en,357,cherry_cola_lips,90s lip combo ideas #27 dark liner lips trend is growing. look from pinterest with seasonal beauty focus.
mock_1384,tiktok,social,2026-03-09T04:03:43.118395+00:00,2026-03-09,en,330,latte_makeup,soft brown eyes ideas #27 soft brown eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_1385,pinterest,social,2026-03-06T04:03:43.118395+00:00,2026-03-02,en,116,glass_skin,glass skin ideas #27 dewy skin trend is growing. look from pinterest with seasonal beauty focus.
mock_1386,business_of_fashion,news,2026-03-09T04:03:43.118395+00:00,2026-03-09,en,322,fox_eye_siren_eye,siren eyes ideas #27 siren eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1387,pinterest,social,2026-03-09T04:03:43.118395+00:00,2026-03-09,en,153,cherry_cola_lips,dark liner lips ideas #27 90s lip combo trend is growing. look from pinterest with seasonal beauty focus.
mock_1388,vogue,news,2026-03-05T04:03:43.118395+00:00,2026-03-02,en,366,cherry_cola_lips,dark liner lips ideas #27 90s lip combo trend is growing. look from vogue with seasonal beauty focus.
mock_1389,pinterest,social,2026-03-10T04:03:43.118395+00:00,2026-03-09,en,344,cherry_cola_lips,90s lip combo ideas #27 90s lip combo trend is growing. look from pinterest with seasonal beauty focus.
mock_1390,business_of_fashion,news,2026-03-10T04:03:43.118395+00:00,2026-03-09,en,234,euphoria_glitter_liner,euphoria makeup ideas #27 glitter liner trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1391,pinterest,social,2026-03-09T04:03:43.118395+00:00,2026-03-09,en,59,fox_eye_siren_eye,siren eyes ideas #27 fox eye trend is growing. look from pinterest with seasonal beauty focus.
mock_1392,business_of_fashion,news,2026-03-08T04:03:43.118395+00:00,2026-03-02,en,188,clean_girl_makeup,no makeup makeup ideas #27 clean girl trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1393,tiktok,social,2026-03-06T04:03:43.118395+00:00,2026-03-02,en,160,fox_eye_siren_eye,fox eye ideas #27 fox eye trend is growing. look from tiktok with seasonal beauty focus.
mock_1394,vogue,news,2026-03-05T04:03:43.118395+00:00,2026-03-02,en,109,clean_girl_makeup,no makeup makeup ideas #27 no makeup makeup trend is growing. look from vogue with seasonal beauty focus.
mock_1395,pinterest,social,2026-03-09T04:03:43.118395+00:00,2026-03-09,en,378,latte_makeup,soft brown eyes ideas #27 warm neutrals trend is growing. look from pinterest with seasonal beauty focus.
mock_1396,business_of_fashion,news,2026-03-05T04:03:43.118395+00:00,2026-03-02,en,107,glass_skin,dewy skin ideas #27 dewy skin trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1397,business_of_fashion,news,2026-03-09T04:03:43.118395+00:00,2026-03-09,en,264,strawberry_girl_blush,douyin blush ideas #27 strawberry girl trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1398,business_of_fashion,news,2026-03-10T04:03:43.118395+00:00,2026-03-09,en,356,euphoria_glitter_liner,euphoria makeup ideas #27 euphoria makeup trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1399,pinterest,social,2026-03-10T04:03:43.118395+00:00,2026-03-09,en,382,latte_makeup,latte makeup ideas #27 soft brown eyes trend is growing. look from pinterest with seasonal beauty focus.
mock_1400,vogue,news,2026-03-13T04:03:43.118395+00:00,2026-03-09,en,201,graphic_editorial_liner,floating liner ideas #28 negative space liner trend is growing. look from vogue with seasonal beauty focus.
mock_1401,vogue,news,2026-03-16T04:03:43.118395+00:00,2026-03-16,en,176,fox_eye_siren_eye,winged liner lift ideas #28 fox eye trend is growing. look from vogue with seasonal beauty focus.
mock_1402,tiktok,social,2026-03-18T04:03:43.118395+00:00,2026-03-16,en,344,clean_girl_makeup,clean girl ideas #28 clean girl trend is growing. look from tiktok with seasonal beauty focus.
mock_1403,pinterest,social,2026-03-13T04:03:43.118395+00:00,2026-03-09,en,63,glass_skin,glowy base ideas #28 dewy skin trend is growing. look from pinterest with seasonal beauty focus.
mock_1404,pinterest,social,2026-03-15T04:03:43.118395+00:00,2026-03-09,en,265,euphoria_glitter_liner,glitter liner ideas #28 rhinestone eyes trend is growing. look from pinterest with seasonal beauty focus.
mock_1405,vogue,news,2026-03-12T04:03:43.118395+00:00,2026-03-09,en,23,fox_eye_siren_eye,winged liner lift ideas #28 siren eyes trend is growing. look from vogue with seasonal beauty focus.
mock_1406,instagram,social,2026-03-17T04:03:43.118395+00:00,2026-03-16,en,330,glass_skin,dewy skin ideas #28 glass skin trend is growing. look from instagram with seasonal beauty focus.
mock_1407,instagram,social,2026-03-12T04:03:43.118395+00:00,2026-03-09,en,88,latte_makeup,soft brown eyes ideas #28 warm neutrals trend is growing. look from instagram with seasonal beauty focus.
mock_1408,vogue,news,2026-03-15T04:03:43.118395+00:00,2026-03-09,en,211,euphoria_glitter_liner,euphoria makeup ideas #28 glitter liner trend is growing. look from vogue with seasonal beauty focus.
mock_1409,business_of_fashion,news,2026-03-18T04:03:43.118395+00:00,2026-03-16,en,168,clean_girl_makeup,minimal makeup ideas #28 minimal makeup trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1410,instagram,social,2026-03-12T04:03:43.118395+00:00,2026-03-09,en,131,strawberry_girl_blush,fruit blush ideas #28 douyin blush trend is growing. look from instagram with seasonal beauty focus.
mock_1411,vogue,news,2026-03-16T04:03:43.118395+00:00,2026-03-16,en,49,graphic_editorial_liner,floating liner ideas #28 graphic liner trend is growing. look from vogue with seasonal beauty focus.
mock_1412,tiktok,social,2026-03-14T04:03:43.118395+00:00,2026-03-09,en,74,latte_makeup,latte makeup ideas #28 warm neutrals trend is growing. look from tiktok with seasonal beauty focus.
mock_1413,vogue,news,2026-03-14T04:03:43.118395+00:00,2026-03-09,en,71,glass_skin,dewy skin ideas #28 dewy skin trend is growing. look from vogue with seasonal beauty focus.
mock_1414,business_of_fashion,news,2026-03-16T04:03:43.118395+00:00,2026-03-16,en,230,euphoria_glitter_liner,euphoria makeup ideas #28 glitter liner trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1415,tiktok,social,2026-03-13T04:03:43.118395+00:00,2026-03-09,en,222,graphic_editorial_liner,floating liner ideas #28 floating liner trend is growing. look from tiktok with seasonal beauty focus.
mock_1416,instagram,social,2026-03-16T04:03:43.118395+00:00,2026-03-16,en,75,cherry_cola_lips,dark liner lips ideas #28 90s lip combo trend is growing. look from instagram with seasonal beauty focus.
mock_1417,instagram,social,2026-03-14T04:03:43.118395+00:00,2026-03-09,en,22,strawberry_girl_blush,fruit blush ideas #28 douyin blush trend is growing. look from instagram with seasonal beauty focus.
mock_1418,instagram,social,2026-03-14T04:03:43.118395+00:00,2026-03-09,en,88,glass_skin,dewy skin ideas #28 dewy skin trend is growing. look from instagram with seasonal beauty focus.
mock_1419,pinterest,social,2026-03-13T04:03:43.118395+00:00,2026-03-09,en,265,fox_eye_siren_eye,winged liner lift ideas #28 siren eyes trend is growing. look from pinterest with seasonal beauty focus.
mock_1420,vogue,news,2026-03-16T04:03:43.118395+00:00,2026-03-16,en,369,graphic_editorial_liner,negative space liner ideas #28 graphic liner trend is growing. look from vogue with seasonal beauty focus.
mock_1421,business_of_fashion,news,2026-03-17T04:03:43.118395+00:00,2026-03-16,en,87,strawberry_girl_blush,strawberry girl ideas #28 strawberry girl trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1422,instagram,social,2026-03-14T04:03:43.118395+00:00,2026-03-09,en,370,glass_skin,glass skin ideas #28 glass skin trend is growing. look from instagram with seasonal beauty focus.
mock_1423,vogue,news,2026-03-16T04:03:43.118395+00:00,2026-03-16,en,242,glass_skin,dewy skin ideas #28 dewy skin trend is growing. look from vogue with seasonal beauty focus.
mock_1424,pinterest,social,2026-03-18T04:03:43.118395+00:00,2026-03-16,en,146,strawberry_girl_blush,douyin blush ideas #28 strawberry girl trend is growing. look from pinterest with seasonal beauty focus.
mock_1425,instagram,social,2026-03-14T04:03:43.118395+00:00,2026-03-09,en,154,clean_girl_makeup,no makeup makeup ideas #28 clean girl trend is growing. look from instagram with seasonal beauty focus.
mock_1426,instagram,social,2026-03-15T04:03:43.118395+00:00,2026-03-09,en,378,clean_girl_makeup,no makeup makeup ideas #28 no makeup makeup trend is growing. look from instagram with seasonal beauty focus.
mock_1427,instagram,social,2026-03-18T04:03:43.118395+00:00,2026-03-16,en,137,euphoria_glitter_liner,euphoria makeup ideas #28 euphoria makeup trend is growing. look from instagram with seasonal beauty focus.
mock_1428,tiktok,social,2026-03-13T04:03:43.118395+00:00,2026-03-09,en,238,euphoria_glitter_liner,euphoria makeup ideas #28 rhinestone eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_1429,pinterest,social,2026-03-15T04:03:43.118395+00:00,2026-03-09,en,288,strawberry_girl_blush,fruit blush ideas #28 douyin blush trend is growing. look from pinterest with seasonal beauty focus.
mock_1430,instagram,social,2026-03-14T04:03:43.118395+00:00,2026-03-09,en,265,strawberry_girl_blush,strawberry girl ideas #28 douyin blush trend is growing. look from instagram with seasonal beauty focus.
mock_1431,tiktok,social,2026-03-12T04:03:43.118395+00:00,2026-03-09,en,206,cherry_cola_lips,dark liner lips ideas #28 dark liner lips trend is growing. look from tiktok with seasonal beauty focus.
mock_1432,instagram,social,2026-03-14T04:03:43.118395+00:00,2026-03-09,en,113,glass_skin,glass skin ideas #28 glass skin trend is growing. look from instagram with seasonal beauty focus.
mock_1433,instagram,social,2026-03-14T04:03:43.118395+00:00,2026-03-09,en,163,graphic_editorial_liner,negative space liner ideas #28 graphic liner trend is growing. look from instagram with seasonal beauty focus.
mock_1434,tiktok,social,2026-03-15T04:03:43.118395+00:00,2026-03-09,en,191,latte_makeup,warm neutrals ideas #28 latte makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_1435,business_of_fashion,news,2026-03-18T04:03:43.118395+00:00,2026-03-16,en,189,euphoria_glitter_liner,glitter liner ideas #28 rhinestone eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1436,instagram,social,2026-03-17T04:03:43.118395+00:00,2026-03-16,en,127,cherry_cola_lips,90s lip combo ideas #28 dark liner lips trend is growing. look from instagram with seasonal beauty focus.
mock_1437,instagram,social,2026-03-17T04:03:43.118395+00:00,2026-03-16,en,41,clean_girl_makeup,no makeup makeup ideas #28 no makeup makeup trend is growing. look from instagram with seasonal beauty focus.
mock_1438,vogue,news,2026-03-12T04:03:43.118395+00:00,2026-03-09,en,299,clean_girl_makeup,no makeup makeup ideas #28 minimal makeup trend is growing. look from vogue with seasonal beauty focus.
mock_1439,instagram,social,2026-03-16T04:03:43.118395+00:00,2026-03-16,en,42,euphoria_glitter_liner,euphoria makeup ideas #28 euphoria makeup trend is growing. look from instagram with seasonal beauty focus.
mock_1440,business_of_fashion,news,2026-03-14T04:03:43.118395+00:00,2026-03-09,en,249,latte_makeup,soft brown eyes ideas #28 soft brown eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1441,pinterest,social,2026-03-15T04:03:43.118395+00:00,2026-03-09,en,288,strawberry_girl_blush,douyin blush ideas #28 strawberry girl trend is growing. look from pinterest with seasonal beauty focus.
mock_1442,instagram,social,2026-03-14T04:03:43.118395+00:00,2026-03-09,en,309,glass_skin,glass skin ideas #28 glowy base trend is growing. look from instagram with seasonal beauty focus.
mock_1443,vogue,news,2026-03-17T04:03:43.118395+00:00,2026-03-16,en,104,clean_girl_makeup,minimal makeup ideas #28 no makeup makeup trend is growing. look from vogue with seasonal beauty focus.
mock_1444,vogue,news,2026-03-16T04:03:43.118395+00:00,2026-03-16,en,125,cherry_cola_lips,cherry cola lips ideas #28 cherry cola lips trend is growing. look from vogue with seasonal beauty focus.
mock_1445,business_of_fashion,news,2026-03-17T04:03:43.118395+00:00,2026-03-16,en,282,glass_skin,dewy skin ideas #28 glowy base trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1446,tiktok,social,2026-03-18T04:03:43.118395+00:00,2026-03-16,en,171,fox_eye_siren_eye,winged liner lift ideas #28 siren eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_1447,instagram,social,2026-03-13T04:03:43.118395+00:00,2026-03-09,en,293,glass_skin,glass skin ideas #28 dewy skin trend is growing. look from instagram with seasonal beauty focus.
mock_1448,tiktok,social,2026-03-13T04:03:43.118395+00:00,2026-03-09,en,46,cherry_cola_lips,90s lip combo ideas #28 cherry cola lips trend is growing. look from tiktok with seasonal beauty focus.
mock_1449,pinterest,social,2026-03-17T04:03:43.118395+00:00,2026-03-16,en,343,latte_makeup,soft brown eyes ideas #28 warm neutrals trend is growing. look from pinterest with seasonal beauty focus.
mock_1450,business_of_fashion,news,2026-03-21T04:03:43.118395+00:00,2026-03-16,en,229,euphoria_glitter_liner,rhinestone eyes ideas #29 glitter liner trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1451,pinterest,social,2026-03-25T04:03:43.118395+00:00,2026-03-23,en,132,latte_makeup,soft brown eyes ideas #29 warm neutrals trend is growing. look from pinterest with seasonal beauty focus.
mock_1452,pinterest,social,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,389,clean_girl_makeup,no makeup makeup ideas #29 no makeup makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_1453,business_of_fashion,news,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,246,fox_eye_siren_eye,fox eye ideas #29 siren eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1454,business_of_fashion,news,2026-03-24T04:03:43.118395+00:00,2026-03-23,en,99,strawberry_girl_blush,fruit blush ideas #29 strawberry girl trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1455,tiktok,social,2026-03-20T04:03:43.118395+00:00,2026-03-16,en,67,graphic_editorial_liner,floating liner ideas #29 graphic liner trend is growing. look from tiktok with seasonal beauty focus.
mock_1456,instagram,social,2026-03-20T04:03:43.118395+00:00,2026-03-16,en,393,graphic_editorial_liner,graphic liner ideas #29 negative space liner trend is growing. look from instagram with seasonal beauty focus.
mock_1457,tiktok,social,2026-03-20T04:03:43.118395+00:00,2026-03-16,en,221,euphoria_glitter_liner,rhinestone eyes ideas #29 rhinestone eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_1458,instagram,social,2026-03-19T04:03:43.118395+00:00,2026-03-16,en,145,strawberry_girl_blush,fruit blush ideas #29 douyin blush trend is growing. look from instagram with seasonal beauty focus.
mock_1459,business_of_fashion,news,2026-03-20T04:03:43.118395+00:00,2026-03-16,en,328,glass_skin,glass skin ideas #29 dewy skin trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1460,pinterest,social,2026-03-25T04:03:43.118395+00:00,2026-03-23,en,349,glass_skin,glass skin ideas #29 glass skin trend is growing. look from pinterest with seasonal beauty focus.
mock_1461,tiktok,social,2026-03-20T04:03:43.118395+00:00,2026-03-16,en,24,glass_skin,glass skin ideas #29 glowy base trend is growing. look from tiktok with seasonal beauty focus.
mock_1462,pinterest,social,2026-03-20T04:03:43.118395+00:00,2026-03-16,en,265,euphoria_glitter_liner,rhinestone eyes ideas #29 glitter liner trend is growing. look from pinterest with seasonal beauty focus.
mock_1463,tiktok,social,2026-03-22T04:03:43.118395+00:00,2026-03-16,en,144,euphoria_glitter_liner,euphoria makeup ideas #29 rhinestone eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_1464,business_of_fashion,news,2026-03-19T04:03:43.118395+00:00,2026-03-16,en,42,glass_skin,glass skin ideas #29 glowy base trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1465,business_of_fashion,news,2026-03-25T04:03:43.118395+00:00,2026-03-23,en,92,strawberry_girl_blush,strawberry girl ideas #29 strawberry girl trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1466,vogue,news,2026-03-22T04:03:43.118395+00:00,2026-03-16,en,200,euphoria_glitter_liner,rhinestone eyes ideas #29 glitter liner trend is growing. look from vogue with seasonal beauty focus.
mock_1467,pinterest,social,2026-03-22T04:03:43.118395+00:00,2026-03-16,en,76,euphoria_glitter_liner,euphoria makeup ideas #29 euphoria makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_1468,pinterest,social,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,80,latte_makeup,warm neutrals ideas #29 latte makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_1469,instagram,social,2026-03-22T04:03:43.118395+00:00,2026-03-16,en,327,latte_makeup,latte makeup ideas #29 soft brown eyes trend is growing. look from instagram with seasonal beauty focus.
mock_1470,tiktok,social,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,198,cherry_cola_lips,cherry cola lips ideas #29 dark liner lips trend is growing. look from tiktok with seasonal beauty focus.
mock_1471,tiktok,social,2026-03-25T04:03:43.118395+00:00,2026-03-23,en,21,clean_girl_makeup,clean girl ideas #29 no makeup makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_1472,instagram,social,2026-03-22T04:03:43.118395+00:00,2026-03-16,en,389,graphic_editorial_liner,floating liner ideas #29 graphic liner trend is growing. look from instagram with seasonal beauty focus.
mock_1473,tiktok,social,2026-03-20T04:03:43.118395+00:00,2026-03-16,en,185,clean_girl_makeup,clean girl ideas #29 clean girl trend is growing. look from tiktok with seasonal beauty focus.
mock_1474,tiktok,social,2026-03-22T04:03:43.118395+00:00,2026-03-16,en,266,strawberry_girl_blush,douyin blush ideas #29 fruit blush trend is growing. look from tiktok with seasonal beauty focus.
mock_1475,instagram,social,2026-03-25T04:03:43.118395+00:00,2026-03-23,en,216,fox_eye_siren_eye,siren eyes ideas #29 winged liner lift trend is growing. look from instagram with seasonal beauty focus.
mock_1476,business_of_fashion,news,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,216,fox_eye_siren_eye,fox eye ideas #29 winged liner lift trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1477,business_of_fashion,news,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,379,fox_eye_siren_eye,fox eye ideas #29 fox eye trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1478,instagram,social,2026-03-25T04:03:43.118395+00:00,2026-03-23,en,205,glass_skin,glowy base ideas #29 dewy skin trend is growing. look from instagram with seasonal beauty focus.
mock_1479,pinterest,social,2026-03-21T04:03:43.118395+00:00,2026-03-16,en,91,latte_makeup,warm neutrals ideas #29 warm neutrals trend is growing. look from pinterest with seasonal beauty focus.
mock_1480,instagram,social,2026-03-20T04:03:43.118395+00:00,2026-03-16,en,48,fox_eye_siren_eye,winged liner lift ideas #29 fox eye trend is growing. look from instagram with seasonal beauty focus.
mock_1481,vogue,news,2026-03-24T04:03:43.118395+00:00,2026-03-23,en,376,glass_skin,dewy skin ideas #29 dewy skin trend is growing. look from vogue with seasonal beauty focus.
mock_1482,business_of_fashion,news,2026-03-19T04:03:43.118395+00:00,2026-03-16,en,324,graphic_editorial_liner,graphic liner ideas #29 graphic liner trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1483,instagram,social,2026-03-19T04:03:43.118395+00:00,2026-03-16,en,59,fox_eye_siren_eye,fox eye ideas #29 winged liner lift trend is growing. look from instagram with seasonal beauty focus.
mock_1484,instagram,social,2026-03-22T04:03:43.118395+00:00,2026-03-16,en,290,euphoria_glitter_liner,rhinestone eyes ideas #29 glitter liner trend is growing. look from instagram with seasonal beauty focus.
mock_1485,tiktok,social,2026-03-22T04:03:43.118395+00:00,2026-03-16,en,166,glass_skin,glass skin ideas #29 glass skin trend is growing. look from tiktok with seasonal beauty focus.
mock_1486,business_of_fashion,news,2026-03-25T04:03:43.118395+00:00,2026-03-23,en,277,euphoria_glitter_liner,euphoria makeup ideas #29 euphoria makeup trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1487,vogue,news,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,312,cherry_cola_lips,90s lip combo ideas #29 dark liner lips trend is growing. look from vogue with seasonal beauty focus.
mock_1488,vogue,news,2026-03-20T04:03:43.118395+00:00,2026-03-16,en,67,cherry_cola_lips,90s lip combo ideas #29 dark liner lips trend is growing. look from vogue with seasonal beauty focus.
mock_1489,vogue,news,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,132,glass_skin,dewy skin ideas #29 glass skin trend is growing. look from vogue with seasonal beauty focus.
mock_1490,vogue,news,2026-03-22T04:03:43.118395+00:00,2026-03-16,en,354,latte_makeup,soft brown eyes ideas #29 warm neutrals trend is growing. look from vogue with seasonal beauty focus.
mock_1491,pinterest,social,2026-03-25T04:03:43.118395+00:00,2026-03-23,en,351,latte_makeup,warm neutrals ideas #29 latte makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_1492,pinterest,social,2026-03-19T04:03:43.118395+00:00,2026-03-16,en,328,latte_makeup,warm neutrals ideas #29 latte makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_1493,instagram,social,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,53,clean_girl_makeup,clean girl ideas #29 no makeup makeup trend is growing. look from instagram with seasonal beauty focus.
mock_1494,instagram,social,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,346,fox_eye_siren_eye,fox eye ideas #29 fox eye trend is growing. look from instagram with seasonal beauty focus.
mock_1495,business_of_fashion,news,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,308,glass_skin,dewy skin ideas #29 glass skin trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_1496,pinterest,social,2026-03-21T04:03:43.118395+00:00,2026-03-16,en,202,glass_skin,dewy skin ideas #29 dewy skin trend is growing. look from pinterest with seasonal beauty focus.
mock_1497,tiktok,social,2026-03-25T04:03:43.118395+00:00,2026-03-23,en,391,strawberry_girl_blush,fruit blush ideas #29 strawberry girl trend is growing. look from tiktok with seasonal beauty focus.
mock_1498,tiktok,social,2026-03-22T04:03:43.118395+00:00,2026-03-16,en,277,clean_girl_makeup,clean girl ideas #29 clean girl trend is growing. look from tiktok with seasonal beauty focus.
mock_1499,vogue,news,2026-03-23T04:03:43.118395+00:00,2026-03-23,en,168,glass_skin,glass skin ideas #29 glass skin trend is growing. look from vogue with seasonal beauty focus.
